x,y,z,time
-1.010353,2.561796,5.367800,4506555213581.000000
0.253785,2.063802,4.247314,4506595101185.000000
0.019154,0.038307,5.477933,4506634956706.000000
0.296881,-0.119710,5.717354,4506655127383.000000
-0.081403,-2.796427,7.527370,4506715526602.000000
0.804452,-6.459556,11.961432,4506776404571.000000
2.073379,-6.296751,10.419566,4506814776289.000000
2.092532,-6.607996,8.954314,4506835504414.000000
5.420473,-15.480908,10.721235,4506915277435.000000
3.620033,-6.177041,5.669470,4506975583217.000000
3.447650,-4.903325,2.322376,4507075469831.000000
5.363012,-8.212111,3.672705,4507115610977.000000
6.813898,-7.302315,3.050213,4507155651706.000000
7.728483,-7.019799,2.403779,4507175374571.000000
8.446744,-6.119579,1.996764,4507215355144.000000
10.079589,-6.349423,2.068590,4507236191081.000000
14.283808,-7.173028,2.480393,4507316234518.000000
14.882358,-6.742072,3.236961,4507335589727.000000
14.911088,-6.382942,1.211466,4507397922852.000000
8.916007,-5.497087,3.845088,4507455613216.000000
9.682152,-4.606444,3.323152,4507495376966.000000
9.763555,-4.266468,2.312799,4507516744779.000000
7.757214,-2.892196,3.500323,4507776753477.000000
7.910442,-3.672705,3.548207,4507797569779.000000
10.596737,-4.865018,3.064578,4507836457695.000000
14.365211,-6.009446,3.509900,4507896426185.000000
17.583017,-6.138733,2.619257,4507917023893.000000
16.577452,-5.870583,2.834735,4507956532904.000000
16.577452,-5.870583,2.834735,4507976926758.000000
10.371682,-3.232172,2.887407,4507997815612.000000
9.998186,-2.935291,1.331176,4508036648112.000000
9.998186,-2.935291,1.331176,4508057201185.000000
8.164227,-3.821146,1.508347,4508096533476.000000
6.823475,-3.830723,1.350330,4508136980716.000000
6.761226,-4.242526,1.297657,4508176582174.000000
7.077260,-4.055778,1.120486,4508197193372.000000
7.594408,-3.801992,1.010353,4508217444310.000000
7.335834,-3.969586,1.776498,4508296818789.000000
7.259220,-4.031836,1.805228,4508317351601.000000
7.651869,-4.884171,2.485181,4508356929674.000000
8.106767,-5.382165,2.485181,4508376802331.000000
9.543288,-6.047753,2.260126,4508416469726.000000
10.146626,-6.339846,3.088520,4508437781341.000000
10.582372,-6.952762,5.027823,4508477111862.000000
12.018892,-7.886500,4.721366,4508496729153.000000
12.866440,-8.978256,3.988740,4508517752226.000000
9.935937,-8.772355,4.826711,4508557189883.000000
10.544065,-8.475474,5.870583,4508577289778.000000
11.367670,-6.751649,6.473921,4508598513945.000000
6.924031,-4.563348,3.284845,4508656749049.000000
3.390190,-3.648763,2.217031,4508696828164.000000
2.681506,-3.768473,2.145205,4508717415976.000000
2.580950,-4.903325,2.183512,4508736891549.000000
2.925714,-5.070919,1.996764,4508757429049.000000
3.184288,-4.740520,1.719037,4508776931810.000000
4.046201,-5.592855,2.427721,4508816974205.000000
5.339070,-7.278373,4.041412,4508857037330.000000
7.963115,-8.997410,5.698200,4508977175195.000000
6.837840,-9.265560,5.951985,4509017174674.000000
6.689400,-9.366117,5.798757,4509037779362.000000
5.046977,-10.711658,4.999093,4509077804830.000000
7.795521,-10.845734,5.305551,4509117862122.000000
8.475474,-11.396400,5.607220,4509137206601.000000
9.212888,-10.534488,5.295974,4509157844049.000000
8.834604,-8.887277,4.702212,4509177215299.000000
7.637504,-7.388506,4.443638,4509198911236.000000
4.012682,-5.521029,3.658340,4509297373007.000000
3.725378,-6.502652,4.041412,4509337390247.000000
3.145981,-5.578490,4.462792,4509377476914.000000
2.853889,-6.995857,5.243302,4509399403476.000000
3.524265,-7.718906,6.248867,4509439069882.000000
4.386178,-7.819463,7.254431,4509478196913.000000
5.171476,-8.757990,7.340622,4509497601549.000000
3.572149,-7.517793,8.145074,4509538139986.000000
3.442862,-7.580042,9.313444,4509558303111.000000
5.516241,-9.011775,10.931925,4509599372278.000000
2.715025,-7.426814,9.433155,4509638446132.000000
2.657564,-6.066907,7.800309,4509718958007.000000
1.532289,-5.554548,6.354211,4509758574465.000000
-0.014365,-3.888184,5.698200,4509799919778.000000
-0.339977,-3.399766,5.784391,4509818078736.000000
-0.900220,-3.620033,6.038177,4509858231184.000000
-0.857124,-4.036624,6.100426,4509898940142.000000
-1.666364,-3.327940,6.809110,4509938172642.000000
-1.656788,-3.835511,7.005434,4509959139517.000000
-2.513912,-4.314352,7.785944,4509999919465.000000
-2.509123,-5.099649,8.743625,4510018825299.000000
-2.059013,-5.650316,9.619903,4510058310247.000000
-2.236184,-6.052542,9.825804,4510079401392.000000
-2.916138,-6.387730,9.806650,4510098633007.000000
-0.430956,-8.930372,9.993398,4510158983632.000000
-0.086191,-7.929596,9.552865,4510199959569.000000
0.612916,-6.105214,8.475474,4510239047642.000000
0.052672,-5.923255,6.641516,4510318902382.000000
0.306458,-4.548983,5.669470,4510358982017.000000
-0.354342,-4.247314,5.501875,4510400482799.000000
-0.402226,-4.826711,6.315904,4510439040663.000000
-1.048660,-5.114015,6.320693,4510479082330.000000
-1.470040,-5.195418,6.320693,4510499554205.000000
-1.369483,-5.923255,6.560112,4510519169517.000000
-1.436521,-6.435614,7.153875,4510538816392.000000
-0.368707,-7.800309,8.173804,4510578716080.000000
0.258574,-8.465898,8.614338,4510600213736.000000
0.972046,-8.820239,9.040505,4510619044934.000000
0.847547,-8.805874,9.883265,4510658799830.000000
1.584962,-9.586384,10.290278,4510698822642.000000
2.590526,-9.835381,10.208876,4510719569986.000000
2.217031,-5.808333,5.741296,4510899227642.000000
1.623269,-5.008670,5.123591,4510919624048.000000
1.034295,-4.630386,4.750096,4510939623788.000000
0.488417,-5.276821,4.525041,4510979250142.000000
0.220267,-5.291186,4.458004,4511000963007.000000
0.497994,-6.627151,5.908890,4511059405819.000000
0.517148,-7.292738,6.440403,4511099276288.000000
0.804452,-8.446744,8.001422,4511139304152.000000
1.302446,-8.633492,8.293514,4511160284829.000000
1.431733,-9.528923,8.518570,4511179391704.000000
1.101333,-9.734824,8.686164,4511219618267.000000
0.713472,-9.782708,9.605537,4511259559152.000000
2.983175,-12.694057,10.093954,4511299577538.000000
3.136404,-14.073117,9.500193,4511320206548.000000
2.782062,-12.689269,8.714894,4511339590715.000000
2.882619,-10.141838,7.599196,4511360247538.000000
1.479617,-7.412448,4.534618,4511440342173.000000
1.264138,-6.512228,3.744531,4511480310246.000000
0.972046,-5.928043,3.715801,4511520572069.000000
0.885855,-5.707777,3.854665,4511540306288.000000
0.847547,-5.798757,4.161122,4511579970090.000000
1.010353,-6.066907,4.788404,4511602128996.000000
1.235408,-6.177041,5.343858,4511641431861.000000
1.091756,-6.703765,6.138733,4511680610871.000000
0.804452,-7.977480,8.250419,4511740837590.000000
1.422156,-8.623915,8.848969,4511761592486.000000
1.029507,-9.864111,9.792285,4511801730090.000000
0.383072,-10.108319,10.544065,4511841941288.000000
2.068590,-10.975020,10.113108,4511880944673.000000
1.431733,-9.691729,8.475474,4511900344881.000000
0.660800,-8.571242,7.311892,4511921430402.000000
1.479617,-7.599196,7.278373,4511960897277.000000
1.781286,-7.177817,6.885724,4511981103371.000000
1.575385,-6.871359,6.095637,4512002473319.000000
1.149217,-6.105214,4.572925,4512040987694.000000
0.526724,-4.788404,3.974375,4512081034881.000000
0.426168,-4.635174,3.964798,4512100622017.000000
0.239420,-4.884171,4.352659,4512121952798.000000
0.201113,-5.315128,4.888960,4512161045454.000000
0.339977,-5.549759,5.655105,4512202108162.000000
0.244209,-5.808333,6.359000,4512220791548.000000
-0.100556,-5.880159,7.043741,4512260538527.000000
-0.134075,-6.382942,7.493851,4512281715819.000000
-0.023942,-6.924031,8.097190,4512301249152.000000
0.363919,-8.432379,8.853758,4512321579100.000000
1.034295,-9.059659,10.419566,4512361298006.000000
1.010353,-8.896853,10.376471,4512381425923.000000
1.000776,-9.643845,9.509769,4512420759517.000000
1.795651,-10.117896,8.116343,4512460762277.000000
3.605668,-6.521805,5.971139,4512521505350.000000
3.734955,-5.568913,4.946421,4512540851652.000000
3.074155,-4.070143,2.973598,4512580931235.000000
4.223372,-5.492299,3.418920,4512661133944.000000
4.793192,-4.955997,3.749320,4512701162954.000000
6.488286,-7.182605,5.056554,4512722533891.000000
7.158663,-6.986280,4.855441,4512761775818.000000
6.057330,-5.683835,4.405331,4512803404048.000000
6.665458,-4.831499,4.314352,4512841887485.000000
10.371682,-6.220136,3.763685,4512901361652.000000
11.367670,-6.263232,4.161122,4512922214933.000000
15.547946,-6.469133,3.653552,4512961983891.000000
18.100164,-7.517793,2.791639,4512981634464.000000
9.868899,-6.895301,4.247314,4513042113006.000000
10.577583,-5.401319,3.825934,4513061823266.000000
10.649409,-4.280833,1.106121,4513101477693.000000
9.370906,-3.926491,0.794875,4513122366808.000000
7.082048,-3.787627,1.350330,4513162128214.000000
6.320693,-3.945644,1.493982,4513182388110.000000
5.889736,-4.228160,1.637634,4513204026027.000000
5.616797,-4.271256,1.589750,4513221567537.000000
5.899313,-3.840300,1.786075,4513261594256.000000
7.369353,-3.950433,2.786851,4513322299881.000000
7.580042,-3.514688,2.944868,4513342877641.000000
7.757214,-3.423708,3.888184,4513381771599.000000
12.641385,-4.989516,3.236961,4513463126391.000000
14.863204,-5.032612,2.992752,4513502092537.000000
15.629349,-5.798757,2.724602,4513542047016.000000
13.575124,-5.358223,2.901772,4513582406079.000000
10.429143,-4.261679,2.284068,4513622137068.000000
10.170568,-3.701436,2.006341,4513643625037.000000
8.892065,-3.720589,1.268927,4513682776287.000000
6.991069,-3.323152,1.173159,4513742334151.000000
6.679823,-3.318364,1.110910,4513762840089.000000
6.282385,-3.208230,1.000776,4513782336078.000000
10.855310,-3.677494,1.249773,4514004403318.000000
13.177686,-3.926491,0.387861,4514043105558.000000
13.613431,-4.165911,0.670376,4514062823630.000000
14.891934,-5.123591,2.221819,4514102528735.000000
15.567100,-5.358223,2.523489,4514123404985.000000
7.852982,-5.061342,3.581726,4514182648058.000000
7.580042,-4.572925,5.094861,4514204273474.000000
9.289502,-3.677494,4.620809,4514243366703.000000
8.911219,-3.581726,2.370260,4514284191130.000000
6.200983,-4.137180,3.433285,4514343065662.000000
5.923255,-3.964798,3.055001,4514383384464.000000
6.464345,-3.811569,2.791639,4514408925922.000000
7.699753,-3.773262,2.365471,4514443757380.000000
8.154651,-3.720589,2.451663,4514483607120.000000
8.073248,-3.845088,2.499547,4514523654464.000000
7.848193,-3.821146,2.365471,4514544773005.000000
9.078813,-4.548983,3.141193,4514583983318.000000
12.210428,-5.200206,2.964022,4514604688682.000000
14.149732,-5.176264,2.719813,4514683826078.000000
15.351622,-5.583278,2.480393,4514704196130.000000
14.010868,-5.640739,2.724602,4514723866807.000000
13.268666,-5.712565,2.973598,4514763941391.000000
12.583924,-5.377377,2.657564,4514783933266.000000
9.567230,-3.275268,1.335965,4514844036182.000000
7.067683,-2.839523,1.206678,4514884180193.000000
5.880159,-3.122039,1.446098,4514924168943.000000
5.631162,-3.165135,1.283292,4514943603318.000000
6.794744,-2.628834,0.742203,4515063710505.000000
7.297527,-3.011906,0.861913,4515103702640.000000
10.093954,-3.758897,1.355118,4515143670609.000000
11.899182,-4.347870,1.403002,4515165231547.000000
13.158532,-4.539406,1.388637,4515184245453.000000
14.781801,-4.960786,1.537078,4515223726599.000000
18.104954,-6.363788,1.987187,4515263775453.000000
14.657303,-6.627151,2.135628,4515285090349.000000
10.515334,-6.526594,3.567361,4515304674411.000000
10.874464,-4.410120,6.081272,4515343891078.000000
11.113884,-3.399766,3.897760,4515364877745.000000
8.920795,-2.518700,1.541866,4515405565870.000000
5.291186,-4.314352,2.920926,4515484716078.000000
5.185841,-4.352659,2.873042,4515504903370.000000
6.272809,-4.113238,2.686294,4515544099047.000000
7.632715,-4.276044,2.738967,4515584339672.000000
7.752425,-3.821146,2.801216,4515624320349.000000
7.230489,-3.519476,3.193865,4515664529359.000000
10.208876,-4.553771,3.303998,4515704414567.000000
12.167333,-5.128380,2.882619,4515726316234.000000
17.769766,-5.712565,2.820370,4515805967796.000000
16.735470,-5.975927,2.734178,4515824523005.000000
10.366894,-3.687071,2.260126,4515904660244.000000
9.452309,-3.232172,2.068590,4515945084776.000000
8.039729,-3.074155,1.623269,4515984703526.000000
7.398083,-2.916138,1.556231,4516006254567.000000
7.139510,-2.940080,1.388637,4516025030192.000000
7.259220,-2.892196,1.206678,4516045354776.000000
7.287950,-2.710236,0.727837,4516085324411.000000
7.335834,-2.604892,0.526724,4516125444307.000000
7.800309,-2.949656,0.387861,4516206413057.000000
11.827356,-3.912126,1.388637,4516306225713.000000
15.116989,-4.577713,2.413355,4516344935973.000000
14.077906,-5.530606,2.580950,4516385840140.000000
11.549629,-5.363012,2.940080,4516407130192.000000
13.508086,-4.750096,4.970363,4516446290088.000000
10.735600,-3.672705,3.485958,4516485754202.000000
9.442732,-3.059790,2.959233,4516505900661.000000
6.536170,-3.026271,3.016694,4516546414307.000000
6.105214,-4.395754,2.580950,4516607627119.000000
6.612785,-4.668694,2.887407,4516646148994.000000
7.249643,-4.635174,3.241749,4516686044202.000000
7.465121,-4.027047,3.035848,4516727501650.000000
7.886500,-4.256891,3.145981,4516766715036.000000
11.295844,-5.104438,3.217807,4516807183265.000000
13.120225,-5.793968,2.925714,4516825848317.000000
15.792154,-5.597643,2.604892,4516865678056.000000
17.879898,-5.564125,2.446874,4516886318265.000000
17.281347,-4.893748,2.173935,4516926222431.000000
13.192051,-4.314352,2.456451,4516946339046.000000
10.994174,-4.118027,2.245761,4516966888629.000000
11.573571,-3.327940,1.891419,4517007363577.000000
7.790732,-3.102885,1.651999,4517086466806.000000
6.895301,-2.695871,0.861913,4517166536598.000000
6.981492,-2.715025,0.660800,4517185845921.000000
7.005434,-2.743755,0.612916,4517246556181.000000
6.818686,-2.671929,0.703895,4517286583733.000000
8.154651,-2.973598,0.938527,4517326648056.000000
11.496957,-3.730166,1.474828,4517386694306.000000
12.957419,-3.902549,2.015918,4517426113890.000000
15.179238,-4.323928,2.284068,4517447253785.000000
15.385140,-4.960786,1.939303,4517486812640.000000
11.511322,-4.721366,2.839523,4517527354567.000000
10.644621,-3.845088,3.921702,4517586333421.000000
7.623138,-2.820370,2.063802,4517666486025.000000
6.052542,-3.912126,2.667141,4517707875348.000000
6.004658,-4.932055,2.987964,4517746628108.000000
6.569689,-5.008670,3.021482,4517771331494.000000
8.226477,-4.817134,3.371036,4517808276389.000000
8.350976,-4.855441,3.265691,4517847312796.000000
8.379706,-4.673482,3.543418,4517867195869.000000
9.423578,-4.371812,3.284845,4517906783889.000000
11.094730,-4.659117,3.122039,4517928121494.000000
13.096283,-5.487510,2.719813,4517947559827.000000
13.680469,-4.304775,2.355895,4517986893212.000000
15.409082,-4.841076,2.298434,4518008931598.000000
13.139379,-5.018247,2.571373,4518066999931.000000
10.553641,-4.367024,2.126051,4518088264983.000000
11.420342,-3.533842,1.393425,4518127513629.000000
12.023681,-3.476381,1.225831,4518146868473.000000
11.511322,-3.074155,1.086968,4518168055504.000000
9.777920,-2.997540,1.043872,4518208602171.000000
8.805874,-2.935291,1.173159,4518227977952.000000
7.843405,-2.983175,0.981623,4518267031181.000000
7.781156,-3.040636,1.063026,4518288648785.000000
7.838616,-3.083732,0.881066,4518307799671.000000
7.829040,-2.964022,0.905008,4518328488733.000000
6.919243,-2.633622,0.857124,4518387168577.000000
8.202535,-2.810793,1.436521,4518447861077.000000
10.357317,-3.394978,1.489193,4518487887275.000000
11.075577,-3.481169,1.723825,4518507319410.000000
15.849615,-4.098873,1.651999,4518568038577.000000
13.005303,-5.300763,1.781286,4518609079879.000000
13.029245,-4.252102,4.276044,4518668265712.000000
12.287044,-4.170700,3.912126,4518688918785.000000
10.855310,-3.983952,2.422932,4518707913004.000000
8.489840,-2.628834,1.541866,4518747720764.000000
7.321469,-2.877831,1.551443,4518768540400.000000
6.406884,-3.327940,1.800440,4518788056025.000000
7.354988,-5.434838,2.331953,4518867812483.000000
7.857770,-5.061342,3.318364,4518907889097.000000
8.240842,-4.979939,3.414132,4518928971233.000000
6.770802,-4.146757,2.671929,4521050738680.000000
7.153875,-3.964798,2.691083,4521090796492.000000
7.402872,-4.070143,2.844312,4521110178107.000000
7.388506,-3.940856,2.820370,4521150205190.000000
7.613562,-3.869030,2.992752,4521171164774.000000
7.718906,-3.749320,2.973598,4521190242169.000000
10.457873,-4.271256,3.184288,4521250941857.000000
11.903971,-4.367024,2.695871,4521270299565.000000
11.061212,-3.375824,2.394202,4521310313992.000000
12.076353,-4.098873,2.552219,4521331177690.000000
14.877569,-5.157111,2.753332,4521350725659.000000
11.645397,-5.635951,2.585738,4521390478107.000000
13.129802,-5.070919,2.365471,4521412493211.000000
11.856087,-3.701436,1.987187,4521451105659.000000
10.204087,-1.934515,1.498770,4521511272951.000000
9.222465,-2.159570,1.355118,4521531210607.000000
7.651869,-2.777274,1.589750,4521571226076.000000
7.829040,-3.050213,1.450886,4521612296492.000000
8.006210,-3.083732,0.976834,4521651345711.000000
7.575254,-2.801216,1.053449,4521691423211.000000
7.307104,-2.782062,1.115698,4521732657846.000000
7.565677,-2.964022,1.441309,4521771527794.000000
8.413225,-3.193865,1.618480,4521790969044.000000
9.557653,-3.548207,1.781286,4521813798523.000000
11.765107,-3.969586,1.699883,4521871209513.000000
14.858416,-4.802769,2.183512,4521911178315.000000
14.633361,-5.377377,1.829170,4521951167065.000000
10.941502,-5.425261,2.154782,4521971691492.000000
10.448297,-4.204218,4.089296,4522013339252.000000
8.810662,-2.916138,1.431733,4522092461023.000000
6.598420,-3.284845,2.164358,4522132423315.000000
6.469133,-3.715801,2.403779,4522191303107.000000
7.522582,-4.027047,3.011906,4522231339721.000000
8.097190,-4.003105,3.462016,4522272313419.000000
7.292738,-3.189077,3.543418,4522332412846.000000
8.226477,-3.236961,3.543418,4522351653888.000000
11.741165,-4.721366,2.968810,4522391502950.000000
13.158532,-4.716578,2.705448,4522413921752.000000
14.915876,-4.501099,2.590526,4522452165867.000000
15.337256,-4.649539,2.786851,4522492266752.000000
15.203181,-4.831499,2.705448,4522511614096.000000
9.232041,-3.557784,1.206678,4522631876856.000000
7.819463,-3.093309,0.593762,4522773049617.000000
8.010999,-3.141193,0.574608,4522814104460.000000
15.279796,-4.343082,1.958457,4523053376856.000000
15.849615,-4.946421,1.944092,4523072348262.000000
10.979809,-3.945644,4.525041,4523152230919.000000
6.856994,-4.185065,2.983175,4523293618887.000000
7.805098,-4.386178,3.055001,4523373728002.000000
8.121132,-4.276044,2.849100,4523414725762.000000
7.929596,-4.027047,2.796427,4523453817012.000000
7.843405,-3.581726,3.026271,4523493844356.000000
8.954314,-3.974375,3.155558,4523512730814.000000
11.980585,-3.883395,1.939303,4523592788991.000000
13.096283,-4.817134,2.341529,4523632935814.000000
11.635820,-4.237737,2.336741,4523713038939.000000
11.932701,-3.806781,2.015918,4523753163939.000000
11.597513,-3.088520,1.393425,4523793167898.000000
9.361329,-2.633622,1.493982,4523854029460.000000
7.474698,-2.671929,1.005565,4524014957377.000000
6.933608,-2.552219,1.187524,4524054008210.000000
7.441179,-2.585738,1.742979,4524113353158.000000
9.988609,-3.222595,1.685518,4524134017168.000000
9.988609,-3.222595,1.685518,4524153492012.000000
10.984597,-3.529053,1.838747,4524174083522.000000
10.984597,-3.529053,1.838747,4524193373054.000000
12.483368,-3.557784,2.533065,4524215090293.000000
16.936583,-5.204995,2.461239,4524273541074.000000
12.157756,-5.516241,1.848324,4524313582064.000000
11.702858,-3.840300,4.199430,4524374282220.000000
10.807426,-3.883395,2.944868,4524393730814.000000
8.288726,-3.380613,1.470040,4524454374824.000000
7.838616,-4.821922,2.604892,4524574580501.000000
7.316680,-3.687071,3.160346,4524674110501.000000
8.944737,-3.835511,3.299210,4524714175293.000000
10.994174,-4.702212,3.155558,4524734733470.000000
12.071565,-5.046977,2.710236,4524754171856.000000
12.512098,-4.525041,2.437297,4524774739824.000000
11.698070,-4.419696,2.887407,4524895026074.000000
11.496957,-3.198653,1.939303,4524954466387.000000
10.759542,-2.772485,1.340753,4524994428730.000000
9.993398,-2.552219,1.297657,4525015996751.000000
9.725247,-2.748544,1.230620,4525034451855.000000
9.198523,-3.064578,1.173159,4525055246126.000000
8.437167,-3.265691,1.302446,4525074560710.000000
7.987057,-3.184288,0.991199,4525114409980.000000
8.068460,-3.203442,0.943315,4525135106126.000000
8.135497,-2.753332,0.905008,4525194515189.000000
8.044518,-2.643199,0.718261,4525216176022.000000
7.422025,-2.451663,0.545878,4525255223626.000000
7.704541,-2.734178,1.470040,4525295403105.000000
10.199299,-3.318364,1.900996,4525335309876.000000
11.276690,-3.529053,1.613692,4525354702116.000000
12.933477,-3.509900,1.805228,4525394740241.000000
14.834474,-3.969586,2.173935,4525416371855.000000
16.361975,-5.774815,2.331953,4525455439355.000000
12.684481,-5.717354,2.619257,4525474878991.000000
10.093954,-5.516241,3.629610,4525495484928.000000
11.324574,-4.161122,4.649539,4525535558522.000000
9.835381,-3.418920,1.695095,4525575607116.000000
9.212888,-3.007117,0.952892,4525595116803.000000
8.662222,-2.767697,1.163582,4525616692011.000000
6.924031,-3.878607,1.728614,4525655702428.000000
6.732495,-4.865018,1.551443,4525695807116.000000
7.723695,-5.046977,2.049437,4525735771282.000000
7.838616,-4.750096,2.331953,4525775809772.000000
8.451532,-4.429273,2.681506,4525816860709.000000
12.545617,-5.075707,2.973598,4525915437741.000000
14.618996,-4.309563,2.480393,4525955486282.000000
15.394717,-3.849876,3.059790,4525995511386.000000
14.796166,-4.213795,3.117251,4526017093365.000000
11.712435,-4.113238,3.122039,4526056092272.000000
10.247183,-3.811569,2.801216,4526075660918.000000
9.773131,-3.222595,2.260126,4526096164876.000000
10.122684,-3.064578,1.800440,4526115512897.000000
10.256760,-3.294421,1.393425,4526136180293.000000
9.725247,-3.102885,1.230620,4526155561334.000000
8.920795,-3.375824,0.895431,4526195630813.000000
8.365341,-3.375824,0.852336,4526217254824.000000
7.852982,-3.318364,0.646434,4526256300345.000000
7.762002,-3.308787,0.555455,4526275696126.000000
8.259995,-3.418920,0.440533,4526315790345.000000
8.556877,-3.495534,0.296881,4526336368105.000000
8.676587,-3.399766,0.225055,4526355811438.000000
9.897630,-3.462016,1.254562,4526475934719.000000
11.137826,-3.371036,0.761356,4526516323886.000000
11.080365,-3.193865,1.187524,4526536618834.000000
11.616667,-3.366248,1.781286,4526556107897.000000
12.368446,-3.672705,2.130840,4526576746022.000000
13.934254,-4.161122,1.412579,4526617762740.000000
9.744401,-4.405331,2.284068,4526676248886.000000
10.951078,-4.735731,4.548983,4526716398209.000000
10.524911,-4.663905,4.084508,4526736906021.000000
9.485827,-3.275268,2.164358,4526777045136.000000
8.820239,-3.155558,2.082955,4526796456282.000000
7.311892,-4.539406,3.064578,4526857062063.000000
7.287950,-4.764462,3.021482,4526876521855.000000
7.757214,-4.807557,3.035848,4526897152896.000000
7.843405,-4.817134,3.457227,4526956639459.000000
7.522582,-4.601655,3.289633,4526977218469.000000
6.737284,-4.084508,2.901772,4527018203886.000000
11.587936,-5.635951,2.466028,4527076705240.000000
12.526464,-5.252879,1.862689,4527097251855.000000
12.425907,-4.750096,1.661576,4527116586907.000000
12.143391,-4.098873,1.709460,4527137247896.000000
13.594277,-4.783615,2.078167,4527156688209.000000
13.800179,-5.755661,1.862689,4527236730657.000000
12.780249,-4.544195,1.067814,4527276796750.000000
11.367670,-2.849100,0.689530,4527337513469.000000
11.367670,-2.849100,0.689530,4527356868730.000000
9.763555,-2.738967,0.890643,4527396904927.000000
8.552089,-3.323152,1.039083,4527436947636.000000
8.384495,-3.232172,0.909797,4527457736438.000000
8.164227,-3.150769,0.790087,4527477311542.000000
7.958326,-2.916138,0.641646,4527517053573.000000
7.268796,-2.437297,0.488417,4527558379511.000000
6.971915,-2.355895,0.905008,4527597996907.000000
7.283162,-2.475605,1.086968,4527619699719.000000
8.255207,-2.719813,1.292869,4527637332011.000000
10.558430,-2.858677,2.212242,4527717367584.000000
12.861651,-4.989516,2.375048,4527797519511.000000
12.258312,-4.759673,3.155558,4527819029302.000000
14.427460,-4.328717,4.563348,4527859216646.000000
13.541605,-4.242526,3.069367,4527877553365.000000
11.094730,-3.639187,0.445322,4527917629146.000000
10.165780,-3.596091,0.617704,4527939025084.000000
9.059659,-4.055778,1.422156,4527957672167.000000
8.159439,-4.434062,1.719037,4527978200344.000000
7.637504,-4.845864,1.833959,4527997730604.000000
