x,y,z,time
0.979175,0.263379,1.237244,4515005120349.000000
-0.773145,-0.507642,-1.549475,4515205373995.000000
1.075818,-0.517200,-0.621277,4515405565870.000000
0.269751,0.003186,0.014868,4515605896078.000000
-0.022302,0.074341,0.084961,4515805967796.000000
1.140601,0.534192,1.616382,4516006254567.000000
-0.178418,0.674377,0.517200,4516206413057.000000
-1.433716,-1.278662,-2.971509,4516407130192.000000
-1.287158,0.100891,-0.050977,4516607627119.000000
0.228333,0.010620,0.152930,4516807183265.000000
0.520386,0.688184,1.869141,4517007363577.000000
1.197949,0.615967,1.254236,4517207493369.000000
-0.437549,-0.426929,-1.020593,4517408280452.000000
-0.197534,-1.038648,-1.682227,4517608244983.000000
-0.717920,-0.375952,-0.951563,4517808276389.000000
0.556494,-0.116821,0.356836,4518008931598.000000
1.998706,0.573486,2.391650,4518208602171.000000
0.692432,0.763586,1.105554,4518410543108.000000
-0.985547,-0.701990,-1.799048,4518609079879.000000
-1.297778,-0.181604,-0.940942,4518809294202.000000
-1.055640,-0.019116,-0.258069,4521011845347.000000
0.386572,-0.365332,-0.153992,4521211915607.000000
-0.321790,-0.035046,0.379138,4521412493211.000000
-0.005310,0.661633,1.266980,4521612296492.000000
-0.333472,0.089209,-0.451355,4521813798523.000000
-1.273352,-0.443921,-1.954102,4522013339252.000000
-0.639331,0.007434,0.372766,4522213422742.000000
0.447107,-0.265503,-0.165674,4522413921752.000000
1.079004,0.452417,1.278662,4522613839044.000000
-0.690308,-0.060535,-0.788013,4523014351856.000000
0.330286,-0.737036,-1.255298,4523214493367.000000
-0.054163,-0.169922,-0.403564,4523414725762.000000
0.224084,0.063721,0.362146,4523614924877.000000
1.642932,0.305859,1.526111,4523814951648.000000
0.413123,0.634021,1.013159,4524014957377.000000
-0.503394,-0.165674,-0.977051,4524215090293.000000
-0.491711,-0.564990,-1.994458,4524415334668.000000
-0.367456,-0.176294,-0.406751,4524615551856.000000
0.637207,-0.210278,0.324976,4524815809043.000000
2.012512,0.380200,1.639746,4525015996751.000000
0.771021,0.557556,1.105554,4525216176022.000000
-0.860229,-0.387634,-1.214941,4525416371855.000000
0.563928,-0.436487,-1.542041,4525616692011.000000
-0.361084,-0.116821,-0.227271,4525816860709.000000
0.694556,-0.100891,0.541626,4526017093365.000000
1.354065,0.549060,1.469824,4526217254824.000000
0.676501,0.456665,0.509766,4526417459667.000000
-0.829431,-0.299487,-0.751904,4526617762740.000000
-0.144434,-0.575610,-1.274414,4526818063261.000000
0.390820,-0.341968,-0.586230,4527018203886.000000
0.041418,0.213464,0.864478,4527218326386.000000
1.401855,0.915454,2.636975,4527418991125.000000
0.224084,0.678626,1.050330,4527619699719.000000
-1.863831,-1.065198,-3.335779,4527819029302.000000
-1.315832,-0.192224,-1.189453,4528019262115.000000
0.344092,-0.324976,-0.723230,4528219615917.000000
0.937756,0.780579,2.689014,4528419611646.000000
0.755090,1.095996,2.122962,4528619895760.000000
-0.372766,-0.194348,-0.644641,4528820229146.000000
-0.885718,-1.166089,-3.472778,4529020362271.000000
-1.360437,-0.097705,-0.965369,4529220582531.000000
0.749780,-0.227271,0.549060,4529420717531.000000
2.013574,0.921826,2.841944,4529620981541.000000
1.084314,0.581982,1.038648,4529821215864.000000
-0.896338,-0.625525,-1.311584,4530023226020.000000
-0.042480,-0.715796,-2.086853,4530221623260.000000
-0.340906,-0.124255,-0.276123,4530421852426.000000
0.997229,-0.126379,0.492773,4530622104249.000000
2.117651,0.509766,2.265271,4530822295082.000000
0.735974,0.638269,1.041834,4531024361801.000000
-0.476843,-0.705176,-1.225561,4531222675291.000000
-0.191162,-0.829431,-2.104907,4531422978311.000000
-0.065845,-0.273999,-0.303735,4531623327582.000000
0.362146,0.217712,0.836865,4531823723207.000000
1.537793,0.636145,1.337073,4532024057790.000000
0.550122,0.367456,0.517200,4532223798884.000000
-0.573486,-0.921826,-1.385925,4532424257009.000000
-1.295654,-0.029736,-0.407813,4532624733415.000000
0.459851,-0.352588,-0.435425,4532824484196.000000
-0.095581,0.218774,0.699866,4533024678467.000000
0.750842,0.641455,1.230872,4533226049821.000000
-0.065845,0.168860,0.228333,4533426018154.000000
-1.495313,-0.805005,-2.339612,4533626764561.000000
-1.156531,0.145496,0.178418,4533830092425.000000
0.280371,-0.252759,0.186914,4534025792633.000000
0.383386,-0.071155,0.233643,4534225944300.000000
0.073279,0.678626,0.886780,4534426145081.000000
0.009558,-0.015930,0.121069,4534626321643.000000
-1.584522,-0.343030,-1.805420,4534827141279.000000
-1.495313,0.284619,0.238953,4535026822997.000000
0.738098,-0.408875,-0.044604,4535227038987.000000
0.069031,0.065845,0.087085,4535427225393.000000
0.997229,0.460913,1.160779,4535629379039.000000
0.140186,0.303735,0.232581,4535828424299.000000
-1.646118,-0.647827,-1.855335,4536027961174.000000
-1.552661,0.098767,-0.087085,4536233120185.000000
0.318604,-0.227271,-0.070093,4536428310237.000000
0.691370,-0.058411,0.438611,4536628603414.000000
0.545874,0.783765,1.537793,4536828884195.000000
-0.063721,0.368518,0.268689,4537029027580.000000
-1.222376,-0.968555,-2.797339,4537229321695.000000
-1.440088,0.065845,0.298425,4537429819038.000000
0.284619,-0.321790,0.033984,4537630041174.000000
0.975989,0.105139,0.453479,4537829935705.000000
0.705176,0.595789,0.644641,4538030203048.000000
-0.124255,-0.001062,-0.244263,4538230317580.000000
-1.239368,-0.349402,-0.977051,4538430992944.000000
-0.967493,0.184790,0.449231,4538630794142.000000
0.100891,-0.329224,-0.627649,4538831298986.000000
0.756152,-0.163550,0.334534,4539032260808.000000
0.413123,0.547998,0.921826,4539231348100.000000
-0.094519,-0.022302,-0.322852,4539431645704.000000
-0.367456,-0.284619,-0.885718,4539631857683.000000
-0.474719,0.228333,0.482153,4539832089975.000000
-0.369580,-0.219836,-0.551184,4540032194766.000000
1.254236,-0.110449,0.385510,4540232420912.000000
0.618091,0.357898,0.696680,4540434041745.000000
-0.641455,0.082837,-0.374890,4540633202527.000000
0.751904,-0.357898,-0.388696,4540833368881.000000
0.285681,-0.197534,0.090271,4541033690599.000000
0.221960,-0.131689,-0.220898,4541233748256.000000
1.620630,0.288867,1.168213,4541433776172.000000
0.635083,0.495959,0.732788,4541633998568.000000
-1.195825,-0.253821,-1.038648,4541834225182.000000
-1.420972,0.248511,-0.367456,4542034469089.000000
0.190100,-0.386572,-0.553308,4542234587526.000000
-0.446045,0.157178,0.501270,4542434856745.000000
0.720044,0.524634,1.750195,4542635114088.000000
0.474719,-0.671191,1.360437,4542835372213.000000
0.149744,0.443921,0.745532,4543035513776.000000
-0.509766,0.467285,0.418433,4543235823724.000000
0.470471,-0.213464,-0.236829,4543437635703.000000
-0.624463,0.807129,-0.218774,4543636933203.000000
-0.341968,-0.334534,-1.372119,4543837550859.000000
-0.923950,-0.751904,-1.954102,4544036572317.000000
-0.803943,-0.160364,-0.864478,4544236796015.000000
-0.454541,0.149744,0.811377,4544436977265.000000
0.237891,-0.360022,-0.280371,4544637244296.000000
0.962183,0.652075,1.223438,4544837486223.000000
0.295239,0.638269,0.528882,4545038074348.000000
-1.104492,-0.637207,-1.732141,4545237907577.000000
-0.923950,0.165674,0.180542,4545438759035.000000
0.264441,-0.221960,-0.267627,4545638339712.000000
0.518262,0.314355,0.710486,4545838861848.000000
0.948376,0.435425,0.742346,4546038755493.000000
0.181604,-0.048853,-0.029736,4546239641274.000000
-0.063721,-1.002539,-1.274414,4546440031587.000000
0.195410,-0.278247,-0.173108,4546639840649.000000
0.248511,-0.079651,0.113635,4546839958097.000000
0.990857,0.424805,1.300964,4547040521066.000000
0.765710,-0.009558,0.135937,4547240168826.000000
-1.504871,0.084961,-0.651013,4547440672941.000000
-0.251697,-0.041418,0.121069,4547640587732.000000
0.307983,-0.337720,-0.285681,4547840717263.000000
-0.106201,-0.006372,0.236829,4548040862263.000000
0.356836,0.637207,1.278662,4548241080909.000000
-0.647827,0.297363,-0.381262,4548441625544.000000
-0.795447,-0.395068,-1.717273,4548641592732.000000
-0.584106,-0.228333,-0.507642,4548842159919.000000
0.811377,-0.219836,-0.021240,4549041963982.000000
1.697095,0.828369,2.485107,4549243023044.000000
0.388696,0.831555,1.058826,4549442472940.000000
-1.212817,-1.444336,-3.465344,4549643349867.000000
-1.615320,-0.004248,-0.619153,4549843185961.000000
-0.072217,-0.297363,-0.834741,4550043034658.000000
0.426929,0.475781,1.376367,4550243259606.000000
1.289282,0.746594,1.551599,4550443474971.000000
2.761230,1.045020,1.709839,4550643806377.000000
1.336011,0.931384,2.019946,4550845899554.000000
0.309045,0.387634,1.179895,4551044155335.000000
-0.711548,0.396130,0.299487,4551244506273.000000
-2.280139,-0.670129,-1.332825,4551446377106.000000
-2.525464,-1.718335,-4.355310,4551644884085.000000
-1.407166,-0.086023,-2.518030,4551845877418.000000
-0.809253,-0.072217,0.635083,4552046926116.000000
1.625940,-0.238953,1.265918,4552245590908.000000
1.124670,0.572424,0.874036,4552445793147.000000
0.645703,0.749780,0.894214,4552645889553.000000
-0.867664,-0.126379,-0.661633,4552846435543.000000
0.336658,-0.842175,-2.374658,4553046307209.000000
-0.677563,-0.127441,-0.065845,4553247850595.000000
1.144849,-0.224084,0.396130,4553447284501.000000
1.351941,1.112988,2.154822,4553647528824.000000
0.567114,0.625525,0.532068,4553847893511.000000
-1.325391,-0.634021,-1.501685,4554047939084.000000
-0.545874,-0.505518,-1.042896,4554248097261.000000
0.262317,-0.243201,-0.370642,4554448323563.000000
-0.217712,0.524634,1.086438,4554648548875.000000
1.005725,1.030151,2.217480,4554848744292.000000
-0.114697,0.374890,0.293115,4555049354552.000000
-2.279077,-1.268042,-3.856165,4555248951636.000000
-0.807129,-0.200720,-0.562866,4555448913458.000000
0.566052,-0.139124,0.241077,4555649173354.000000
2.146326,1.051392,3.207275,4555849465490.000000
0.935632,0.427991,0.288867,4556051329656.000000
-0.889966,-0.747656,-2.127209,4556250302937.000000
1.037585,0.216650,0.455603,4556450495125.000000
0.637207,-0.050977,0.724292,4556650268510.000000
-1.135291,-0.488525,-0.490649,4556850748093.000000
0.262317,0.042480,0.169922,4557050682572.000000
0.178418,0.124255,-0.115759,4557250886322.000000
-0.018054,-0.195410,-0.453479,4557451133406.000000
0.690308,-0.080713,0.520386,4557651735124.000000
0.500208,-0.313293,0.375952,4557851611947.000000
-0.092395,-0.525696,-0.103015,4558051760489.000000
-0.347278,0.323914,0.078589,4558251950228.000000
-1.655676,0.891028,-0.406751,4558453225176.000000
-1.462390,0.191162,-1.730017,4558652420436.000000
-0.201782,-0.245325,-0.705176,4558852639863.000000
0.463037,-0.473657,-0.227271,4559053100905.000000
1.356189,0.146558,2.214294,4559253497155.000000
1.003601,0.332410,0.106201,4559453264915.000000
-0.761462,-0.062659,-0.845361,4559653525540.000000
-0.037170,-0.306921,-0.041418,4559853749498.000000
0.619153,-0.382324,-0.223022,4560053892259.000000
-0.503394,0.024426,-0.072217,4560254090123.000000
0.427991,0.724292,1.824536,4560454877415.000000
-0.227271,0.273999,-0.453479,4560655512623.000000
-1.104492,-0.675439,-2.339612,4560854925227.000000
-0.859168,-0.040356,0.087085,4561055886113.000000
0.352588,-0.248511,-0.278247,4561255160071.000000
1.540979,0.332410,2.045435,4561455464654.000000
0.646765,0.402502,0.597913,4561655672571.000000
-0.626587,-0.552246,-1.077942,4561855853404.000000
0.604285,-0.042480,-0.241077,4562056071268.000000
0.417371,-0.284619,-0.146558,4562256412102.000000
-0.511890,-0.003186,-0.040356,4562457289550.000000
0.153992,0.718982,0.967493,4562657285643.000000
0.554370,0.286743,0.304797,4562857009185.000000
-1.037585,-0.352588,-1.090686,4563057146372.000000
-1.030151,0.373828,0.249573,4563257317205.000000
0.711548,-0.381262,-0.208154,4563457559028.000000
-1.129980,0.015930,0.133813,4563658686580.000000
0.220898,0.564990,1.565405,4563858047257.000000
-0.134875,0.409937,0.121069,4564058204028.000000
-0.905896,-0.484277,-2.518030,4564258660018.000000
-1.101306,0.170984,0.642517,4564458670642.000000
0.251697,-0.361084,-0.273999,4564658912570.000000
1.411414,-0.142310,0.523572,4564859143976.000000
0.743408,0.339844,0.764648,4565059310017.000000
-0.561804,0.035046,-0.557556,4565259850746.000000
0.878284,-0.176294,-0.167798,4565460721007.000000
0.040356,-0.042480,-0.204968,4565660023246.000000
-0.631897,-0.203906,-0.492773,4565860241319.000000
0.257007,0.572424,1.571777,4566060849027.000000
-0.081775,0.186914,-0.772083,4566260597777.000000
-1.167151,-0.481091,-1.197949,4566460885954.000000
-0.818811,-0.007434,0.215588,4566661163767.000000
