x,y,z,time
13.110648,-4.414908,1.766921,6935869544496.000000
14.762648,-4.228160,2.853889,6935929840590.000000
13.895947,-5.233725,2.633622,6935949643819.000000
12.895170,-5.894525,2.193089,6935969884132.000000
16.112978,-5.980716,2.006341,6935989237934.000000
13.895947,-4.625597,1.814805,6936029330851.000000
12.440272,-1.671153,0.905008,6936091087986.000000
11.348516,-1.920150,0.837971,6936109369288.000000
8.786720,-2.839523,0.689530,6936210159028.000000
8.169016,-2.269703,0.407014,6936250241788.000000
7.556100,-2.025495,0.555455,6936270896944.000000
6.550536,-1.862689,0.670376,6936330303090.000000
7.120356,-2.154782,0.991199,6936370371475.000000
7.589619,-2.336741,1.388637,6936390240278.000000
8.135497,-2.806004,1.532289,6936410645642.000000
8.480263,-2.853889,1.594538,6936430358715.000000
11.013328,-3.342306,2.442086,6936469889444.000000
13.967772,-4.003105,2.585738,6936491681840.000000
16.227900,-4.970363,2.782062,6936510684652.000000
15.179238,-5.904101,2.868254,6936530525955.000000
11.856087,-5.209783,4.103662,6936570804913.000000
14.197616,-3.409343,3.174711,6936610592413.000000
12.717999,-3.136404,2.121263,6936630702309.000000
7.383718,-5.228937,2.030283,6936772486267.000000
7.522582,-4.783615,2.964022,6936912065017.000000
16.678009,-5.602432,2.719813,6937072108923.000000
12.014104,-1.953669,1.532289,6937211219236.000000
8.796297,-2.882619,1.015141,6937331375902.000000
8.757990,-2.628834,0.991199,6937351801735.000000
8.106767,-2.202666,0.809240,6937390932360.000000
7.378930,-2.111686,0.943315,6937411478767.000000
6.411672,-2.001553,0.976834,6937451593558.000000
6.569689,-2.073379,1.029507,6937471479288.000000
7.158663,-2.097321,1.201889,6937492573090.000000
7.776367,-2.513912,1.345541,6937511087413.000000
9.576807,-3.337517,2.097321,6937571584652.000000
10.606314,-3.289633,2.451663,6937591109912.000000
11.923124,-3.691859,3.102885,6937611699912.000000
13.192051,-4.807557,3.122039,6937652191683.000000
13.192051,-4.807557,3.122039,6937671664340.000000
13.685257,-4.888960,2.628834,6937711313298.000000
14.958972,-4.438850,4.328717,6937751253558.000000
10.218452,-3.969586,2.959233,6937791250537.000000
8.058883,-3.715801,0.995988,6937851961631.000000
7.058106,-5.329493,1.517924,6937892951162.000000
7.058106,-5.329493,1.517924,6937912268402.000000
7.278373,-5.559336,2.279280,6937953084131.000000
7.192182,-4.989516,2.767697,6937991386058.000000
6.952762,-4.740520,2.767697,6938015835485.000000
8.130709,-4.563348,3.045424,6938052128766.000000
13.646950,-4.625597,2.068590,6938111935329.000000
15.916653,-3.916914,3.055001,6938172442100.000000
17.731459,-5.401319,3.141193,6938191645381.000000
12.258312,-4.659117,2.202666,6938231838871.000000
12.469003,-2.561796,2.475605,6938271912048.000000
7.556100,-2.853889,0.387861,6938453323141.000000
7.589619,-2.652776,0.392649,6938472637516.000000
7.824251,-2.801216,0.565032,6938494044079.000000
7.905654,-2.849100,0.756568,6938512096839.000000
8.054094,-2.681506,1.005565,6938592213454.000000
10.587160,-3.021482,1.546654,6938652838506.000000
11.204864,-3.026271,1.446098,6938672713350.000000
13.029245,-3.366248,1.426944,6938694508610.000000
17.650055,-4.548983,1.604115,6938733434235.000000
11.420342,-4.917690,3.040636,6938772930277.000000
7.948750,-4.319140,4.299986,6938792291631.000000
8.259995,-3.533842,5.056554,6938813853922.000000
10.663774,-2.715025,3.112462,6938853047829.000000
10.496181,-2.523489,1.838747,6938872824495.000000
9.921572,-2.327164,1.364695,6938894638662.000000
7.733272,-2.925714,1.795651,6938933089443.000000
6.952762,-3.591303,2.097321,6938952549547.000000
6.890512,-4.611232,2.485181,6939013155016.000000
7.187394,-4.525041,2.566584,6939032551683.000000
7.273585,-4.228160,2.652776,6939072705276.000000
